,System 1,System 2,System 3,System 4,System 5,System 6,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,M1 STA,DM1 STA,M2 STA,DM2 STA,M3 STA,DM3 STA,M4 STA,DM4 STA,M5 STA,DM5 STA,M6 STA,DM6 STA,LQR Value function,LQR Integral value function,Control 1,Control 2,Control 3,Control 4,Control 5,Control 6
21,4.77,4.85,4.76,4.84,4.85,4.79,5.1318511959027555,5.1318511959027555,5.1318511959027555,5.1318511959027555,5.1318511959027555,5.1318511959027555,0.41080918479633416,0.7895230439503907,0.28135788407321394,0.2921182481503862,0.30177661637287795,0.4929091817763968,0.3041631643538582,0.3910209442539841,0.2646007454545235,0.29301376012941155,0.3705458941367584,0.5896252366624779,2932.762634391217,66476.21757109226,-44.111193959631834,-31.121412491296265,-42.137115401811464,-33.11342022210435,-31.130392337290026,-40.106196573016305
22,4.78,4.9,4.78,4.84,4.9,4.8,5.138120051428811,5.138120051428811,5.138120051428811,5.138120051428811,5.138120051428811,5.138120051428811,0.40452113785819105,0.7387335209064403,0.2715214833793214,0.2418261299022358,0.3206459948447843,0.5424162725946204,0.3031049629402756,0.34062992330973013,0.2575025484706599,0.24272074636928215,0.3652672943497678,0.5390356114258154,2980.2050497753967,69456.42262086766,-43.228688662370864,-26.242895204425828,-41.2600956149862,-33.23516089186447,-26.251866070573595,-39.22569577325626
23,4.78,4.86,4.76,4.85,4.87,4.81,5.144387543765721,5.144387543765721,5.144387543765721,5.144387543765721,5.144387543765721,5.144387543765721,0.3994839295195641,0.6879947873855338,0.28047394265664066,0.2915843037723336,0.3408977648123277,0.5918738563220258,0.300606129985544,0.2902892933864204,0.26746878999274926,0.29247802562291286,0.3597488020843634,0.4884965758143896,2937.996392161066,72394.41901302872,-43.3468062525997,-31.369756485151402,-44.38344280884851,-32.357020567322856,-30.378468437549362,-38.3455659136048
24,4.82,5.02,4.77,4.93,4.69,4.84,5.150653611055866,5.150653611055866,5.150653611055866,5.150653611055866,5.150653611055866,5.150653611055866,0.3902230737457404,0.6373067925981482,0.25988533289874616,0.24129271946856123,0.3584389264906894,0.6412819824657039,0.28624289091644006,0.23999900409303399,0.296497778611325,0.3421855475972899,0.35097955825020694,0.4380080792385752,2992.2162597460547,75386.63527277477,-39.464290319294165,-15.488216287466159,-44.50540169234222,-24.477492898567682,-49.50817846083254,-35.465300413693264
25,4.84,4.93,4.8,4.99,4.72,4.9,5.15691819145569,5.15691819145569,5.15691819145569,5.15691819145569,5.15691819145569,5.15691819145569,0.3799609939676744,0.58666948580555,0.2511442612493288,0.19105142674909265,0.3621535112169642,0.5906407004832381,0.26763059362814634,0.18975900508894095,0.32210676337906186,0.3918433620496926,0.3366070041115163,0.38757007115933667,3022.8714889220864,78409.50676169686,-37.582633825066935,-24.61328024013351,-41.62345539357261,-18.59882068085464,-47.631992509656264,-29.58464263795105
26,4.84,4.99,4.79,4.91,4.71,4.84,5.1631812231363154,5.1631812231363154,5.1631812231363154,5.1631812231363154,5.1631812231363154,5.1631812231363154,0.37115062410433225,0.5360828163197444,0.2360505140170727,0.14086037532234352,0.37399853949703754,0.640050059782755,0.2620482210235436,0.13956924608385202,0.347425614378786,0.44145151868764293,0.3331939174767801,0.3371825010881773,2975.134891823984,81384.64165352084,-37.70183007720524,-18.734943939068653,-43.745622891616264,-26.72399654006335,-49.75615347012691,-35.70733503892129
27,4.84,5.02,4.77,4.86,4.8,4.84,5.169442644284147,5.169442644284147,5.169442644284147,5.169442644284147,5.169442644284147,5.169442644284147,0.3638867826650802,0.48554673350342464,0.21956553823779715,0.09071951494702117,0.38959576656623296,0.6894100097229723,0.27624402143062937,0.18942967683776818,0.36039558593743287,0.4910100671689553,0.3325576902744846,0.28684531858708917,2978.7253348432837,84363.36698836413,-37.82137249926593,-15.857699669473257,-46.86738378116304,-32.85152588529805,-41.87715645691773,-35.82887195602027
28,4.84,5.02,4.77,4.87,4.81,4.86,5.175702393101487,5.175702393101487,5.175702393101487,5.175702393101487,5.175702393101487,5.175702393101487,0.3583054389931272,0.4350611867699212,0.20509047275578457,0.04062879543207415,0.4037149839924054,0.7387205997132493,0.28816013894796344,0.2392402471609304,0.369316161164312,0.5405190571017864,0.32730390863795333,0.2365584732685021,2980.5070246203077,87343.87401298444,-37.94125440267122,-15.981540746736433,-47.98798254770529,-32.97688831736655,-41.999494758071904,-33.9502464742014
29,4.86,5.01,4.8,4.89,4.76,4.87,5.18196040780714,5.18196040780714,5.18196040780714,5.18196040780714,5.18196040780714,5.18196040780714,0.3508591217166162,0.3846261255831513,0.19437067056629745,-0.009411833363357928,0.40184881544898887,0.687981879113536,0.29396316052424526,0.28900100691376945,0.38811863602286684,0.5899785380446846,0.3219100563233297,0.18632191479523358,2978.0302440599444,90321.90425704439,-36.06096921523389,-17.105960602634195,-45.10440243883944,-32.10132787100463,-48.122662805112284,-33.07220173769052
30,4.86,5.0,4.8,4.87,4.78,4.87,5.188216626637029,5.188216626637029,5.188216626637029,5.188216626637029,5.188216626637029,5.188216626637029,0.3453260698143794,0.33424149945756815,0.18937531868483357,-0.05940242152999457,0.40132136754113296,0.6372938972344224,0.30590332205148474,0.3387120059068557,0.40213634569047096,0.63938855950664,0.31980494979538343,0.13613559288043836,2963.027829688815,93284.9320867332,-36.18151002428773,-18.23070261404104,-45.221901314326985,-35.22608858216003,-47.24340565905634,-33.19473106427902
