,System 1,System 2,System 3,System 4,System 5,System 6,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,M1 STA,DM1 STA,M2 STA,DM2 STA,M3 STA,DM3 STA,M4 STA,DM4 STA,M5 STA,DM5 STA,M6 STA,DM6 STA,LQR Value function,LQR Integral value function,Control 1,Control 2,Control 3,Control 4,Control 5,Control 6
10,4.92,4.65,4.75,4.79,4.72,4.9,5.062821518156257,5.062821518156257,5.062821518156257,5.062821518156257,5.062821518156257,5.062821518156257,0.21021021716487495,0.4472582335230769,0.2815924742051984,0.5472582335230769,0.28616315357126915,0.5472582335230769,0.24703394867067768,0.4473582335230769,0.2732879463440687,0.5472582335230769,0.22861940759691157,0.3474581335230769,3047.543641161375,33714.8616249999,-18.77065323115578,-46.78016281383378,-36.77766338499701,-31.774905249768437,-39.77841321364807,-19.770396511592946
11,4.93,4.68,4.77,4.71,4.72,4.84,5.069101282748944,5.069101282748944,5.069101282748944,5.069101282748944,5.069101282748944,5.069101282748944,0.19847283416302258,0.39681097528955384,0.3064565855968171,0.5967109752895539,0.2981743265975469,0.5967109752895539,0.2713463727583806,0.4969108752895538,0.29500777374667964,0.5967109752895539,0.23318246881743024,0.3971106753895538,2993.3654487253725,36708.22707372528,-17.89267121168529,-44.90343927228982,-35.90118978633671,-40.9019328383086,-40.902439500755094,-26.897925973732242
12,4.83,4.72,4.77,4.83,4.71,4.88,5.0753803653398695,5.0753803653398695,5.0753803653398695,5.0753803653398695,5.0753803653398695,5.0753803653398695,0.21523735900880736,0.4464141643142643,0.32538847107596197,0.6461142643142643,0.30893656541873143,0.6461142643142643,0.26637575230028465,0.44641396441426423,0.31659657543825265,0.6461142643142643,0.22525473527625534,0.34671356471416426,3006.400589789816,39714.62766351509,-29.020637337025676,-42.0259016777702,-37.024651963351815,-29.02063533250619,-43.02615162065386,-23.019628768606374
13,4.96,4.67,4.77,4.79,4.73,4.89,5.08165870395702,5.08165870395702,5.08165870395702,5.08165870395702,5.08165870395702,5.08165870395702,0.20113188620772157,0.39596775014995,0.3491473021181955,0.6954681500499501,0.3182192185472517,0.6954681500499501,0.2801138844221403,0.49596755044984997,0.3339760519760383,0.6954681500499501,0.21749908406726529,0.2963668511494501,3023.8102822980595,42738.43794581315,-16.139521833753978,-48.15004375625438,-38.147544327417606,-34.14652998508024,-42.14854409895224,-22.142512338792855
14,4.95,4.71,4.83,4.72,4.73,4.83,5.08793623663573,5.08793623663573,5.08793623663573,5.08793623663573,5.08793623663573,5.08793623663573,0.18980718487617954,0.3455717823998001,0.36593321765831066,0.7447726818999002,0.31012412507695974,0.6447726818999001,0.3025743478182494,0.5454715828994001,0.3498842040475517,0.7447726818999002,0.23231064819385058,0.3460704842983006,2987.9800079452953,45726.41795375845,-17.262330773895982,-45.271360833217784,-32.265600393794934,-42.272596948220745,-43.27086094745038,-29.270330877267057
15,4.86,4.74,4.79,4.86,4.73,4.87,5.094212901419286,5.094212901419286,5.094212901419286,5.094212901419286,5.094212901419286,5.094212901419286,0.20571669387791872,0.39522621061740026,0.36651938669687906,0.6940279092180003,0.3116486588176114,0.5941279092180002,0.29203887612736257,0.4949261113165007,0.36416419888438206,0.7940279092180004,0.23013979351602476,0.29572441381400233,3002.886289806468,48729.30424356492,-27.390318921891364,-42.389585510360206,-36.38657743224797,-28.39007076758476,-44.39259657806254,-25.392303642167168
16,4.96,4.67,4.79,4.85,4.75,4.92,5.100488636359539,5.100488636359539,5.100488636359539,5.100488636359539,5.100488636359539,5.100488636359539,0.19413936879134383,0.3448309844067829,0.3882684321916175,0.7433338813087823,0.31523474310540683,0.5435337813087822,0.28446577281010016,0.4444311852051842,0.36472376013009283,0.7432338813087823,0.21949737409338804,0.24542868940018836,3039.088543027097,51768.39278659201,-17.510206107404226,-50.51348658244043,-36.506969537687425,-29.511707572972448,-42.51048427824617,-20.514438307435256
17,4.83,4.8,4.79,4.85,4.75,4.82,5.106763379517521,5.106763379517521,5.106763379517521,5.106763379517521,5.106763379517521,5.106763379517521,0.2146401748403848,0.3944861534223761,0.3781840487100362,0.6925905474274735,0.3227007129839724,0.5929902475274734,0.2786391973153604,0.393986754019979,0.3664381172773209,0.6924906474274735,0.23729357805822665,0.29518326071078815,2973.429228799835,54741.822015391845,-31.639009244781622,-37.62903404789208,-37.63053090317573,-29.633501575949488,-42.62928200394676,-31.64348838373309
18,5.02,4.72,4.81,4.81,4.76,4.9,5.113037068964049,5.113037068964049,5.113037068964049,5.113037068964049,5.113037068964049,5.113037068964049,0.19744741407114208,0.34409166726895374,0.3920441481971105,0.7418979568800461,0.3198942877951961,0.5423972572799459,0.29167231649922676,0.44359276726595903,0.36605081181653687,0.6417981567800459,0.23066341630346085,0.2448880774500774,3043.710285859088,57785.53230125093,-12.756449764849014,-46.752994875663006,-35.75022993037883,-34.75945691494322,-41.748233222704286,-23.764674046324842
19,4.95,4.75,4.86,4.73,4.78,4.84,5.119309642780341,5.119309642780341,5.119309642780341,5.119309642780341,5.119309642780341,5.119309642780341,0.19062629309235468,0.2937475756016848,0.3900243041078347,0.691156058923166,0.31022999710954285,0.49185486002266604,0.31456475509035714,0.49314917449869305,0.36229110618859867,0.5911563586232659,0.24611516740426714,0.29464318937262735,2984.218713678124,60769.751014929054,-19.880782545300278,-43.870839180453196,-30.869574864860937,-43.88580300474727,-39.86733123225956,-30.89251278374433
